Среднедушевой_доход,ВВП_на_душу,Уровень_безработицы,Индекс_промпроизводства,Рождаемость,Смертность,Инвестиции,Торговый_оборот,Стаж,Возраст,Количество_детей,Средняя_зарплата
47600.922050548594,375.9155160302647,11.95210775670619,86.55036659027188,10.730590612559034,13.97673345036121,1128.8004286990647,289.33949429727386,9,43,0,39559.212427145394
49714.75688145967,242.34895992732805,2.00015125181976,112.6297554317819,9.818788812409275,19.82747628294291,1946.0958804165339,502.9851620129764,43,48,2,54324.93198352464
34962.05953043287,40.895770785509,7.415355770269798,94.4618919932883,13.383340751901695,10.443326071008027,558.1404296544686,511.1610671023429,35,49,1,32116.253067108846
49722.30296011415,245.37555517475172,8.79263235411265,56.39517671017538,10.258332604776934,14.554305106089927,613.4851451986485,268.49543715710604,12,38,1,33884.08080159216
45670.120416197926,339.18040054025465,2.71024746001264,94.37766915067292,7.759230144789497,11.412396970565462,564.6361141781293,499.06899285273255,21,35,3,45209.51170149967
54840.778405071345,152.10884312258713,14.650016118640327,84.42184268734042,12.970498716877866,10.392139039034069,1362.2958893615612,342.1760138631463,3,35,2,39910.20959281438
37591.53584671515,318.33599197791557,4.939629306245735,75.53086276808583,9.348606775161393,12.967398588895083,1224.24272709822,89.29342309927642,15,18,2,39119.15779117845
57790.197713617585,298.4690150827004,5.954583355271652,81.43860042666141,11.579610051016921,13.412057438221108,920.7311537917717,575.1612888291669,21,31,2,51095.0369431535
72991.08369503866,357.9291499601088,5.951252659315355,101.64112707749455,8.567767881421599,21.754520665180276,540.9904691805175,283.74325554756405,10,25,1,53609.02231725692
48368.597773147136,311.9580368414153,4.995416607525549,119.92961242372347,8.050519343507691,12.447562552950394,1046.1883958199621,271.8259805892919,33,19,2,51553.48478803929
56025.67583148412,202.69310591184444,2.0191596871220483,104.6977671079747,10.252504690557089,9.60946381154595,217.6889363320978,339.54011979449166,6,68,2,51541.78733488953
60352.159875666686,419.6571501664491,11.481482323143952,90.90244917676391,10.038485930631055,13.819032152483157,1071.7132834287465,440.8355087991082,2,32,0,48939.95233956105
43981.692921712456,284.147042697303,14.56899149739071,106.83856292756055,11.4394811061005,6.776079887360895,1435.762193043967,391.40943837668465,29,51,1,42345.16283234011
53361.38722715625,297.2695460490068,4.915815282705585,93.11364534671512,9.194062740070773,12.724129652187202,374.40043168316106,482.2100387060756,40,53,2,49601.58678591733
50188.88601172692,206.6732040926804,10.619613493444492,89.58099446255284,4.4909206486888085,13.048075846885482,233.7408615851682,199.07659502070118,33,18,3,31417.07391585329
51465.14147823248,255.67177488084897,11.644652250463297,82.68455997650523,8.701678349234834,15.383801148835634,1789.7189458474297,288.64204443538983,4,68,1,35049.82636231478
38404.853242168,211.5197285973099,13.02952992817682,73.72256789872421,12.381455401431447,15.92086674828354,694.1201802477076,382.60043915177,4,38,2,33340.96793099943
50367.652613884144,282.7053940076577,7.494179561176919,94.15114440160832,9.10787176227068,11.489291143276848,1567.973922971911,684.6830938988059,29,59,1,51050.23116376617
57469.974368681746,471.17084801423437,5.93810177332558,102.37080234880197,9.260849792456355,12.5481579561102,923.0011674010841,382.9281192379363,37,18,2,58469.63689107423
71767.15411692562,162.80988570686438,6.228836742299404,98.55064494977665,12.95912951771781,10.701637508167988,919.0225915293363,562.7833395492447,20,49,2,56538.74178278757
64389.0623912781,138.64386021232588,11.264077330280667,93.76049608078962,7.864080318223232,9.61581233557692,1219.2063497483227,405.7832753176477,41,37,1,43587.969214614626
82297.73686267334,447.1170327493609,12.618133064573268,85.81380908954829,5.371590345271301,13.929684338141904,558.0005716267797,327.4512043843647,23,64,1,52260.152904818126
38489.78655667926,279.0676322848134,4.360981580835834,109.12369287527453,9.518106641423516,9.179243354210202,1066.2485717478228,362.99133638283394,18,53,1,49147.52651882886
63084.80955081017,233.09272613400833,6.822233106050947,80.24302120080122,8.54747814625379,11.75611929828441,809.2552925879536,374.7370431956678,25,56,2,48222.740555832504
52750.130086075274,403.99046873960765,13.72522255773895,111.64041870765213,7.101261040740238,10.014478120302288,339.75327829748426,490.54686084411077,1,47,1,40877.818266419235
82847.04399826509,239.43844602631358,12.48701575603161,84.96674471609913,9.473864632303927,14.649049558870779,1168.7410373631994,606.1916901364832,15,24,0,51863.83635650673
37875.525719672725,482.6009713546936,14.803159235912187,88.71347143970448,11.474516941740351,18.404290297799463,868.3460965610419,453.95212715294815,34,39,2,36532.23789673954
37404.17236728836,367.7925871339269,11.80522737586705,77.99822214076485,9.972134315296552,9.095236051590007,921.4875857776461,578.0616518112633,20,67,1,38729.719053933906
41009.11031833967,251.20885918542973,7.111537613362989,92.47896779671545,10.920943218058714,7.440944551307293,394.9195282929211,255.28153935554715,37,62,0,43891.182512690866
18141.564135352895,515.7308213265503,9.67829184193029,114.62968687716969,15.44022309554627,12.625339343949797,1795.7001838814022,337.8054236778954,27,27,0,45002.02779669711
42113.674674788585,239.42850769966617,10.593185305215163,107.73442132665934,8.971363415327307,13.047093387873275,1438.357093193058,291.35461986884997,22,25,0,38038.81755994913
38613.01007669453,374.2095372009307,3.0199256121226115,114.67633168042053,10.83504590393401,13.655977920271893,1482.0779420859894,447.1666886312279,5,44,1,46173.51527979177
52255.906797143114,329.9292580406492,9.078460468350247,107.83213818900904,8.472359912202597,11.661038454296966,847.277648779159,346.15624222308793,34,27,0,47248.43733256548
55126.339636657394,430.1741289398798,11.221170770143924,83.44495257204446,7.460920840339082,12.398082103523704,135.40855524828987,509.46594055512935,39,31,2,41950.735508187754
78142.56258823829,456.15111967268524,4.175176952013785,95.03816163508664,8.245277039746691,14.102531231621807,1976.4586912447553,260.3497432551338,3,63,2,69686.57567918203
64256.35757279075,303.20041490657667,12.148212326532242,88.29701306323805,8.563724285434935,16.121292677934516,969.4512459970659,406.45464599819223,17,69,1,44122.40848246784
41346.44516506395,224.65821296538167,9.589046146683451,119.95862356058561,11.078427392641377,7.134853689045151,625.6001019899732,503.0286866518384,24,28,1,40139.04092343145
36523.77992977463,345.9972142939116,14.37888321406873,82.04817030360533,17.047227360102273,11.893181682905613,1208.4007872415568,90.20458374390847,24,23,3,37495.30994019742
57378.78757259758,232.2284630247894,2.551489876689592,113.40546534083666,7.851869691172479,13.641426381823191,1583.5603940016488,718.2446960995305,3,38,0,57881.80802861688
30196.501894690366,501.3387247526623,5.449239788221071,113.39430805163154,8.750124083153612,10.246071686167792,988.4747219572669,357.52721726801866,7,50,1,48555.29790838742
77471.8814878153,313.65353310827373,9.820200430897714,127.4443030257413,9.810630960666256,18.1935088953019,1639.2875839696871,96.24401294857404,25,36,1,63052.55766930503
67691.60181081931,263.46784486878914,5.855278858677099,93.85470111055754,11.187396546129241,11.093770359313789,1541.4999692584342,423.7140847865179,3,56,1,59994.14724801391
42962.365218429426,318.46803058649084,11.287514132926148,110.68483239370244,10.790652435864356,12.876121938978152,461.80940629897077,405.01652019597265,15,41,0,38950.407035664684
24302.98206363684,165.28737104703035,11.867068672785104,134.22477754808264,13.852287381844352,14.668066290526873,663.1049471702618,387.71584306412603,29,35,3,30841.02260917119
70308.0856124812,202.83859614893484,3.332707532864168,90.73537484599456,2.720823788394375,11.226145633594317,1478.7685816398837,548.678666939,29,52,1,54252.371468753
48281.902321210735,420.0413907944425,8.68010803468798,76.9743962870146,2.8392103894129814,7.460280856586749,-356.30628190521907,512.1167457140584,10,69,0,37330.192198686644
68567.24467960192,234.31057210286042,8.615577222683726,71.79984949138354,8.512365483969552,11.7140364192504,925.2721534175056,444.68142865357675,32,60,3,49530.11670835244
26083.585118084495,195.30890173180603,6.800650012802034,110.69068043291998,13.291900562631126,16.088321667781123,284.5843991876641,467.52334509199716,23,54,0,34618.210837356404
41009.374655693406,353.66527525272863,14.128023213405738,71.75274687912125,5.303055905183211,11.989314619644585,761.7230992832376,384.346232584287,39,36,0,31579.197279656786
50078.65549577275,418.57041546629966,12.757582158351875,94.41521420593116,0.9771029809187279,10.460697095623065,850.5899554853979,666.3236273860073,9,41,2,41344.38238022609
50704.70890647113,371.8953310665067,11.063721964825278,106.5596978055844,11.713538218657625,15.777016628508164,820.877811046246,178.12059724633502,37,51,0,45254.90041466018
43249.01792781134,399.60476858058166,11.286246264554968,102.7776330524487,10.730971671108144,12.007675311930843,723.8693739436958,420.9477511323845,40,39,1,34607.70120101576
59342.748985212485,224.3204911430539,8.00230986957055,106.38167296276258,6.729374779601711,11.469517559049349,451.428175185593,409.753694678317,14,21,2,48198.61797505717
33985.69355926108,157.81893332581564,13.972928774255486,103.33434783701281,7.04338119783721,13.44836826898993,2145.955633409343,521.9920609096889,4,27,1,27116.50842059744
47864.3077246806,450.13336519554866,11.02974055429271,119.1829871997009,7.090768841095977,15.312250628856361,1933.7310020806754,273.42191838626513,20,19,0,46370.69805369742
51804.434475678485,267.73201611578645,11.476753801525614,85.71525428891805,10.331605952421821,20.14514059519764,418.96708987185843,138.44910964051957,28,25,1,33963.49876559608
57716.582510881235,274.9166983544953,13.201981749235488,89.84507292312203,8.121054171450979,15.481708322972269,1791.0583756517835,423.523452414729,14,50,3,40371.27099158867
60674.223171333346,432.8194141849058,5.562930661448483,88.41010832093764,11.482191756926559,16.479519899165034,800.2672547635735,442.18457383279065,44,55,1,57011.34944365864
33130.36862243196,355.623000940066,12.491921750267139,112.45287717793916,1.4361200112868264,11.482101403036435,1064.5937366658552,623.4399114171474,34,60,1,26989.34473818256
26988.287438965664,345.58877720816076,4.538127838434397,113.50597882592595,7.429444404616602,9.92239568209157,968.3630200515421,209.44569305123707,13,45,1,38585.08665902583
69165.15232847763,516.5002344901084,6.489445379183542,106.76837978977763,6.621838117266849,13.186994048857368,670.1256793730171,573.204065007508,31,27,2,62171.28086318789
54984.71017969387,235.6481769619857,6.362935905507955,117.75240500334891,9.230977964882523,13.321509745778789,1491.9261718030734,755.1121546040682,33,62,3,53877.20742163778
38772.701951651696,392.78401280812375,14.720831089058827,82.32938698935429,8.385856724529585,9.76446177590621,1062.9432652883288,343.33526687162845,39,18,2,33815.76639034357
73267.27963283785,305.70131248970847,13.134983908723049,125.00836167326706,12.3935313396873,12.474116410287962,761.7242883903793,206.3586670760164,28,51,2,54842.94890072381
51735.11951439288,326.8592278863257,11.115208200673376,122.84857932568387,4.4219896850198275,14.197952805157392,347.70527809976375,338.9538450439943,25,20,2,38385.27650363845
67689.45776095739,452.84684264125315,11.451737901000072,111.0343299586862,10.136474428992257,14.08118018505424,553.2024931404399,402.1007451057071,32,26,2,54270.44494354815
51012.777221151635,350.78357562896235,9.306946327233424,126.7269836315659,11.675009269635117,14.512863560152818,179.3099421989516,484.5681812510372,9,22,0,49392.281516814815
80911.21887322981,353.82960790496327,14.312178672410749,75.1506518848334,15.569942309685864,13.872894190412328,1006.1117742075847,311.2907905242929,28,59,2,58687.14886339612
76330.11263664806,407.2507337309802,8.4513637874707,92.13327795606023,8.554702086719574,11.478974022189833,401.66720385780206,633.2797801221013,31,27,2,54689.79233947346
46265.5377728139,263.5047270457115,6.9467302283086285,88.97044808977071,10.973375813057551,11.45829812005347,867.2197437407294,232.82015274879075,17,29,1,42868.625062501225
64573.56426431533,216.07903326609937,4.119459380110683,110.82218985636015,4.588411622312905,9.403145806018372,1685.0509268051856,139.11922717407998,23,35,0,53026.63568061814
59680.639243777216,195.51908059789665,12.220673479393755,84.24788890596781,2.8241313870609286,18.354325117555284,1599.6497864607927,566.0065636430976,13,38,2,31222.319395036393
70529.47336298523,103.36434106239983,11.54777111698269,111.36242724006229,12.5343231273451,13.040351093857879,983.861552948691,58.80684531907008,10,38,0,51027.1353635015
35526.14809129843,505.6207129940322,6.996615500813753,120.5580421599507,9.983319119055789,12.325440832615444,956.457636928425,369.3805346690926,16,18,1,50373.325249806876
60290.77189997659,189.67916342783167,2.3275143814699817,110.42804350125999,13.535538069395269,10.213623755642624,1939.937274710504,867.6521693812072,6,20,1,64803.91426829588
65876.36730274382,277.8746376414228,12.90696526033414,104.25626535492252,5.879791333090752,21.806973706983335,1260.3780601793555,398.19346705601026,11,22,1,43825.12064924334
23618.907703653287,272.31867001110794,2.148433784902957,85.18189988648876,11.559706418586257,9.780015903331314,836.0967700617385,231.88485239556255,3,42,0,37526.5593882302
32251.122310013372,330.7406697809101,11.148097135177663,87.29723550811953,15.60645352163156,11.71345622318178,286.990941439774,391.39038043198093,28,66,1,34342.908892987485
19411.51733359849,381.57372125392965,14.613342426438741,118.74428357945,11.259116825071798,14.24751050885818,1196.9366090823717,392.37988170706996,41,25,2,33483.92201022871
45958.89748333163,386.0473488359745,7.689597265926645,111.69023505857999,10.829744516773147,14.800638897232833,1414.661886291431,424.0974910529675,15,34,3,49429.46633340652
60763.133836939436,241.69225614310616,5.054654264947386,99.41470720933684,10.02566824247305,15.873796165647052,684.1742377431781,499.339447323943,13,26,0,52671.43752793178
72535.35578144042,283.28782862135887,11.163323130563962,93.73135681351164,5.287355628622263,18.42282552330779,1145.6013775690162,244.13332474483911,42,49,1,46228.616672409014
51111.42170629663,328.25799504882997,12.622665846202606,69.61288190332934,14.066718807131044,14.518472966382138,818.2133525424854,653.132208285519,17,23,0,36208.55724786313
74429.23318356938,275.13088738164527,9.103594109012015,83.93721371973342,8.167427080584803,9.831907600099997,907.9838004004987,436.76714265589266,7,66,1,49244.21864371823
29298.47812677663,460.73455760199926,14.571458578329901,128.67128630709584,11.513449769149052,12.229164624634656,-243.91102878116567,509.01910696027056,28,57,0,33733.64909667939
24449.26340967268,349.0974951638251,2.6716933815534945,80.793166434963,5.31089708028624,13.923497117541654,889.1092981419323,305.77759003665363,38,38,1,35680.903862182764
49166.78451655072,373.4877786049817,8.562342777958865,102.84219731831621,6.461621006476658,19.20467812451747,1484.6846512040272,592.95732054933,13,24,1,45643.5213439787
55760.98173408961,366.28812686674127,11.339901315193151,115.11165959792798,14.305262197666707,8.80658356472711,684.2987222167209,361.4421386780403,17,24,1,55053.513139201285
49509.578778588606,417.3473857485325,13.214326124939326,81.17615997996562,8.958093133126471,16.607729515675683,1026.2631841076582,441.63287702402977,15,64,3,36105.78925754725
18988.36849940185,318.10215587037067,4.330322954801271,102.77065712171625,14.359826428127633,13.53974310863925,622.0246466540398,260.0340884219336,36,56,0,40946.31094440498
48663.19940730817,170.31680520441535,12.400045262927858,114.06873306265983,9.765308022824447,15.513491605688442,1180.2208381463865,250.46025603968098,28,44,0,35390.00570580203
30432.957492427202,339.9687951752642,9.185191984341088,100.18748982860876,4.474306681126428,12.694015850092203,891.7384012319133,503.2307959679324,15,25,2,32030.600292389347
60045.08823245058,234.8643106208171,7.155197865869522,143.02604583500153,12.676202799195162,10.472702109621022,530.3792296589966,333.4589754688921,11,26,1,58125.37532666363
55498.973691452724,247.13833182502432,3.7122953715282163,74.97101111682707,8.230323046733176,15.252618338203996,1666.275733832564,271.92653687434347,31,45,1,47632.67775888944
35901.80320508967,358.6364018755093,13.248844865815862,115.88092794825818,12.09606644055113,14.963293081316863,1464.4660067661075,303.52249869594544,4,32,1,41562.682226265395
42291.9962399496,423.8283071433636,4.0445517063363,97.40797393905304,10.075632602620246,15.916170897219166,697.5466180359126,504.8429607576132,35,19,0,47004.723836029676
34111.79717166573,302.1271576736062,6.02724216971829,111.57880232255013,5.370645316171389,12.960086093864094,1248.8941547088887,305.64432081945836,34,24,0,36395.08547049481
49059.813540902425,330.88330125989637,5.770591915511679,106.61960727548869,10.492884296111708,11.200533930040452,1268.7060014101903,382.3517602596754,27,64,0,52049.54296299334
64327.134807518574,470.22149446352375,13.328382444481106,89.00265704335006,16.588669426458395,8.323639014928474,1321.150617505588,402.2541625430645,10,35,1,57536.33850501535
35214.10930496684,324.0753179488568,10.745138924715674,103.4349458868901,11.478959375543377,15.458119804418219,152.87205200246115,112.39766709845514,30,39,0,40388.48627136083
57560.697732767665,560.1683114180395,12.356858163487841,72.13147822902569,9.82744674098361,14.271668447331958,1503.303270516314,179.3310391939723,20,67,0,49951.76700376441
42046.13572441339,356.5509645631544,5.256082684302487,109.0487125085709,13.226030205870693,10.102652101408122,715.1505185371343,450.4416833871344,29,27,3,50537.021550305704
38106.907516064835,123.92372408441824,10.123363294890986,104.47237698985788,10.632005395609333,11.384278980110128,821.0860332793666,289.4455958270954,29,67,1,31175.80495273599
48394.544600681635,375.33416211045324,9.432697780868732,109.57990252964653,10.628602690788384,11.599723564145679,2318.9408761301,558.5087366920627,23,50,3,48751.3012136682
34471.365163709386,338.11583848827775,12.826794898247524,115.87177487630726,6.725124483522692,8.551046704052744,1150.936690360506,545.0210656375816,21,24,1,33819.86502613095
41695.26041979227,428.97527540827457,13.779131786256388,105.51429760314566,10.701544077368794,10.5469528101846,806.8387622764122,507.87529995331556,43,20,2,41017.67953718389
32031.831611167272,367.31813512699586,2.1580380292060286,102.22134129697415,13.106330249250835,9.598508929580937,-102.64718637795295,672.9657680968896,10,31,3,50317.323326710146
79470.87699374584,286.1544016016226,10.762258947764305,86.78397495008062,7.4918135436999265,11.76256296433619,1694.8820669731776,387.53660083852253,41,61,2,57814.4793867144
50528.95327957593,177.57017637106344,2.6738653885564774,89.31668854526424,14.273487463740842,10.783907505011312,327.3951645956987,497.33228888557585,12,63,0,50320.713450280884
39504.117380111216,279.09767427139747,9.135162646005627,117.80101930265997,9.724881927564622,8.118985237399754,498.2805482502483,312.33985351059533,30,53,0,40838.44410584853
53209.69866101333,214.94795457906997,5.739225477567817,121.54503108558967,7.336691465384378,19.067770691708446,834.3238504560754,767.8554869303086,33,30,1,47216.5241913131
48315.07925463755,241.94765501952773,5.988095793787836,96.4283434553192,12.992896230760733,16.75762219308769,1708.2058958501461,697.5450478654029,18,33,0,47868.20573934269
46685.45600700165,358.85784044206093,6.588460544880635,100.69004120879912,9.139617292785193,10.662941735440043,1386.6199933328796,401.7820651776688,14,33,1,52752.485986159634
59212.50050065138,466.9904504351406,10.07680183764493,86.43078437509351,12.278544662458323,13.817264189960829,921.08124507987,457.98793448577885,22,22,1,52085.18851011335
61362.61565070957,339.4671529822981,6.342649553694,117.59135267901168,9.124724103224388,14.252395269463886,1154.1460318194104,603.8946399047209,21,69,0,56989.218685810854
42042.48278584209,180.41169379648156,11.525087657673645,109.98125235537668,9.820521569410289,16.57325756432043,699.8071535644472,377.92907427788396,1,42,2,28751.423859921455
41362.7263903298,344.4602668220141,7.258856012460306,129.11826154695623,11.480680613002875,10.544184920019763,1069.8268447826754,301.5063893800443,43,55,3,50060.77735937337
45874.22454272534,419.66314866456514,2.888591604029462,86.82515384230392,10.872691172770018,16.276320351947277,1036.6683723890683,531.0984626510324,15,55,1,53117.26499864612
15471.18252896623,239.0217095680618,12.188877952293394,94.32988151472674,4.0134046586447845,11.356284087379194,1484.3849478406767,411.7658869125505,36,67,1,16238.522791216095
27272.134067021718,286.5982833327082,5.714858219705178,103.47168883788359,6.636268779716825,8.99241278749416,1483.5890612194748,427.44916744678903,22,55,1,36413.21375387061
70503.11401166787,301.46881947291973,7.625969434790414,109.69734306588656,12.788229954372447,15.172409677943492,1246.9886911028225,274.8592985398052,32,56,1,61636.78652633199
74674.51570251926,221.51016869177602,10.91077048188472,96.76498543678551,9.603590233295359,16.872275272367283,818.8262212269489,142.34917774549058,33,65,1,46126.210799094166
46264.45940665432,364.8280433843859,6.321930042933256,86.90558364319449,8.428806091685734,20.763726920592056,1370.9111471950632,435.4213614818652,41,58,3,45063.32478456253
58648.35444583649,287.9051851392218,2.735613529907303,113.22111293385356,5.924277954227577,9.40082420472936,954.0157668984767,535.74430622413,39,43,2,55510.104295571975
54668.75231815304,341.95324439070276,6.8609736111665764,110.81703043818372,6.760791036172455,15.096759055242366,459.0428156434335,366.12898763859374,23,30,2,46684.538911191354
96183.21212682856,211.25078221978998,14.277831575025944,86.25588849154413,3.9346040801141573,11.7705962686194,798.3561040445306,615.46442793383,43,61,2,50051.8000281021
66793.62367151865,256.254169967659,10.342547164881257,120.33164201658244,9.696157843895401,15.350076131572093,1042.2634918921622,294.4125511876683,2,68,1,52811.73056081402
48081.2361277885,372.23813578277714,10.72922893267369,117.55298063794905,8.20468725825686,8.588531346306247,1455.1078918323726,241.794331755112,2,43,0,52862.62809101057
35666.89339099362,262.7166847908233,10.219667997289317,102.01444745871689,7.100236327044055,9.211690672904307,908.2359139214235,389.9154539205803,38,18,0,35816.55868228207
25903.30519613641,472.6963851233405,4.586897806472678,101.19396793564054,9.795629724496141,10.672375530500549,395.4006443801969,387.61111369730645,29,25,0,40607.769178398106
53051.954538008344,260.03638143853976,7.438340233329642,108.31086656673861,11.091911892558214,13.236892137004254,1028.3708416484096,515.4953097002834,3,21,0,51613.8073917492
38654.73882073545,322.46847257518857,11.762217378723138,87.07445394615613,16.279593796629833,11.076756200384933,1056.7280200282762,283.75557639040227,39,38,2,39645.23950322606
28666.19435603489,393.259083187309,3.317847668191069,100.45047218746123,5.464349741310359,14.97716303174026,1092.9188144513764,605.2141355222348,7,39,0,42835.79255753251
40301.4067363621,158.16342670669684,5.61208608916626,67.7142468308623,13.478143129901566,16.080683854773742,1459.935757977215,695.037544376238,36,68,2,40051.716016036386
33776.779945784074,123.91911880192242,5.592148410056097,113.14683468254404,12.919304683045215,14.798732623736068,1509.461620044949,394.1283959547487,29,54,3,34713.71986530661
75307.12452608848,147.4343685429905,7.616246058728578,76.5776016633721,7.662721781869898,17.856362918982605,702.8945638091667,587.4565630276478,37,66,3,44686.80810784108
63224.59635424176,426.2584103427182,14.744793632248406,122.55129742643499,10.609707863758093,14.24747988836603,691.9282709755282,241.52543940621098,36,20,2,52325.37321573943
49880.41038025074,244.81418541075533,2.877533106889685,95.04819859050325,8.627100251987155,9.3493098689795,479.9006445222634,561.2832311772873,23,36,2,49116.360006965224
72199.16208335038,555.8199285668252,8.743112926947735,96.82499527103235,10.557065741256217,17.09012954061502,1349.4078351402381,557.0914612839194,16,18,2,61530.687986329336
51160.524614714275,243.57524013426115,4.331740866158736,90.58399140873242,14.527393040213653,11.184531293182008,1724.4100541688576,529.5155920284818,31,46,1,53390.21341377838
37080.73698007604,318.4551303197037,14.618795090326675,95.67941689116886,11.81681869789394,15.73125549905671,842.4590360455383,397.6655366694559,34,40,0,27574.56852490168
72846.86115904486,454.21099525678756,3.472945561457035,121.27797017722055,11.525825119700325,17.72120264966532,879.2847176375035,-43.137341186304695,1,50,2,68580.93322144194
58083.65065526988,500.6092888159123,7.246813030700686,62.68287015197381,8.709072040136073,14.370064032191198,1733.391278449488,303.7409284521806,18,69,2,56214.626041584284
34441.30768510315,506.1503576636398,11.59250480284988,119.15448079132281,5.547830005226994,8.51152356050605,1252.7789266075038,306.1125973473097,40,58,0,43381.414263700295
47144.91982874588,420.8366230593142,11.15920756435679,105.07035221652562,9.374595368378776,10.245363500470624,1218.1178524005275,253.26175929092838,43,40,2,50510.30433407812
36865.726199228644,402.40625258114625,7.4954722796211195,81.89467528214176,13.619824464591746,16.968233400655407,404.5417470131366,418.33645068205993,15,22,0,41718.34376721936
29258.00403553496,359.2526949201183,6.504814183385337,83.87031410426144,5.418496430231057,12.492631943071551,1339.3640346397094,337.1554831718148,17,24,1,36266.4590848722
63892.66321297462,377.83610761666375,7.168960921187318,125.14589540812304,6.834731895469915,13.238720604826497,535.4318297451209,276.30819853524673,44,23,1,59729.91257702213
78641.24960705196,244.88142836714667,5.435591421062311,85.81739680085903,10.378803208702205,15.276473248490827,432.98990703252093,241.17997776282704,10,66,2,57745.27693226757
29021.486392712883,218.1801116577693,4.669328203188398,82.69974234106061,7.046035645458213,15.08896858624097,826.614211616644,292.6730521772157,20,39,1,30149.88923148332
58444.538550358564,299.6625542589048,8.27951606826557,117.05971813547094,7.622429658654362,13.836399437156382,707.1036382756549,568.2248817774893,6,66,1,51722.14400503529
40240.361463172594,282.98153774750716,5.490938828878895,105.07829314428871,8.72920425481547,12.373994886338602,889.2001528074803,300.8462418058759,8,30,1,45992.98310659504
42693.11924352956,254.6771950672725,5.737001643664252,85.93111635195402,5.9031477874295515,12.061994662802928,279.50918273754064,322.75919403500916,34,29,0,35413.977969859654
41114.09113641696,369.63874474567154,10.537828825169242,103.24937463106929,7.077634461350895,15.57369647587403,1479.4081532338362,331.49535774651304,32,21,1,37578.925504281506
37040.138454802756,395.5305208570511,14.5909853120986,84.61370974539584,12.110283750361926,14.66070859320338,1563.8431472582145,450.84902707141293,42,25,1,35263.742064191385
50727.82441917241,308.84068862918474,9.847283607271876,116.51232097633908,6.077890653307108,12.22809999814663,26.328762929592813,468.4374232792799,4,54,2,42939.17207878406
37535.748253834434,447.7530081055262,3.0007330718445617,115.920564473097,5.2063835965154865,16.24633693897942,1489.228902833275,-56.69848088647427,44,48,0,49604.71330050471
54056.85238669758,185.8310885866495,2.982586980102871,107.98009298232915,8.109925061398316,12.612897654610649,594.7356850891869,553.2452820741412,39,54,1,46706.41182848925
49246.42835826294,280.63405407202816,14.368501870992358,105.42491591870525,12.195866507529537,10.44501347699682,1428.4877684913931,615.4552051365631,20,62,3,46532.04460900613
46415.77929700386,228.3177679397195,5.864780273995337,126.41782187301061,9.40923457600933,10.723087903289965,965.7767536667922,242.47201939574958,24,43,0,47320.45657934035
36386.545069376036,113.34633829269401,3.1968708190721804,99.99529491082338,8.606256765653145,10.063777491070702,1014.3877820404992,254.15526328977478,24,60,3,38637.550232223846
41348.43004147501,291.73193141573006,9.78757963295496,82.27188811868798,10.13307639254682,12.182769950188938,907.4511752893907,332.4619918332593,26,25,0,34837.18254498758
61330.86838738634,287.82524916167165,10.10743411777346,106.7421086924846,4.7628777014210435,16.701172835008578,1606.0646021167431,286.59939708150927,25,57,1,51100.470330608696
57513.75781436571,451.3449743242131,10.430562661542947,131.29070574305672,11.484116961325098,10.584714456908474,380.20599373748587,433.58903109199093,36,50,1,56919.503974785286
35336.67132802174,363.0811684554777,5.4762263621480365,84.77860760221222,11.150305094210932,13.565427283054309,1303.9201693675043,108.02120704617039,7,62,1,40626.01614640814
51489.98458143839,197.5813175670795,2.1964388947881757,94.57805849959021,8.772074577712836,11.029931963117761,1550.6650824447752,232.31085879448904,10,46,1,52673.56486069566
61270.80685057683,485.40925663341886,14.545199802908135,106.2466905715218,13.01777353538925,12.219072876185688,1358.1700402702054,630.8795800262361,12,22,1,56081.57546384977
24958.920783179423,422.1033695525353,5.261609593984332,99.19142726491391,6.617511703140884,8.469876364044243,2162.349457161709,260.76700489779734,1,45,1,42246.53120613762
58150.402885699026,358.20977034686155,10.788341744683118,85.26544629434028,13.383726979760707,12.338385312530388,735.5266186376506,586.5142417154387,25,57,1,50497.75062749367
40060.643615812296,277.3515901150168,11.186188308423224,116.82786784345706,10.463480996785753,12.418883860585114,1478.6524112967656,453.3007293385205,16,34,3,39546.8297418675
58558.98002889739,204.05607632765202,9.930096422033314,134.8006108302589,8.99034223036548,14.620863832107085,946.9546823292899,128.60984281176127,5,40,1,47161.32365653955
38551.11265186225,262.7793223928947,6.067796124777427,102.94197188535861,9.940379093895066,13.669842739766112,1616.7030381763348,495.29937928243095,19,62,1,39623.51717396019
22926.768490032213,408.8748619704186,5.524251298932855,86.43897565396,9.678205702567174,9.404823625143864,996.1555021393152,382.349904671072,4,26,3,35152.274152820384
25586.86343175256,488.4586305934609,9.76968767513514,76.76559212419787,13.66084868925315,16.25259473213063,806.0621090687653,331.67994156253894,6,19,1,38362.85312237064
50721.27419992073,454.3243528272189,13.25924323695199,103.86963971831771,6.76996261758696,13.630909120665986,1653.0361019358145,436.7435639758006,26,49,1,47738.780893189054
53895.83752582223,251.1150578213726,14.307538476004142,116.55816014974387,7.712442282560206,13.59518055153246,754.219030490535,471.1950228350188,39,68,1,38864.55438868365
36435.25062343387,188.03825667109888,3.3767754572488493,107.12751619743072,13.108908676217439,12.972452939844583,293.6371205497219,506.13877329619294,39,69,0,46392.96746042323
